order_date,region,state_province,city,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,sales_per_unit,profit_margin,outliers_sales,outliers_profit
2024-11-17,West,California,San Diego,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.81959999999998,2024,11,November,112.784,0.01249999999999991,False,False
2024-11-17,Central,Oklahoma,Oklahoma City,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0.0,383.9309999999999,2024,11,November,264.78000000000003,0.2899999999999999,True,True
2024-11-17,West,California,San Diego,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372000000000002,2024,11,November,12.200000000000001,0.42000000000000004,False,False
2024-11-17,West,California,San Diego,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.145599999999995,2024,11,November,20.24,0.36,False,False
2024-11-17,Central,Oklahoma,Oklahoma City,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.97039999999999,2024,11,November,35.44,0.4699999999999999,False,False
2024-11-17,West,California,San Diego,Office Supplies,Paper,Xerox 203,32.400000000000006,5,0.0,15.552,2024,11,November,6.480000000000001,0.4799999999999999,False,False
2024-11-17,West,California,San Diego,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.40469999999996,2024,11,November,111.03,0.06999999999999995,True,False
2024-11-17,West,California,San Diego,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0.0,6.097999999999999,2024,11,November,60.98,0.019999999999999997,False,False
2024-11-17,Central,Oklahoma,Oklahoma City,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0.0,5.412400000000048,2024,11,November,135.31,0.010000000000000089,True,False
2024-11-17,Central,Illinois,Chicago,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92,5,0.2,3.0690000000000026,2024,11,November,8.184000000000001,0.07500000000000007,False,False
2024-11-17,West,California,San Diego,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.9680000000001,4,0.2,51.99599999999998,2024,11,November,103.99200000000002,0.12499999999999993,False,False
2024-11-19,West,Washington,Seattle,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,2,0.0,22.7136,2024,11,November,70.98,0.15999999999999998,False,False
2024-11-19,West,Nevada,Las Vegas,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,0.0,8.3916,2024,11,November,7.77,0.27,False,False
2024-11-19,East,New York,New York City,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984000000000001,2,0.2,2.244,2024,11,November,2.9920000000000004,0.375,False,False
2024-11-19,East,New York,New York City,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,0.0,249.9104,2024,11,November,215.44,0.29000000000000004,True,True
2024-11-20,South,Florida,Miami,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.35200000000003,3,0.2,-36.29400000000001,2024,11,November,96.784,-0.12500000000000003,False,False
2024-11-20,East,New York,New York City,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,9.302400000000006,2024,11,November,46.512,0.05000000000000003,False,False
2024-11-20,West,Colorado,Aurora,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.7,-247.7988,2024,11,November,24.294,-1.7,False,True
2024-11-20,West,California,Oakland,Furniture,Chairs,Safco Contoured Stacking Chairs,572.1600000000001,3,0.2,35.75999999999996,2024,11,November,190.72000000000003,0.062499999999999924,True,False
2024-11-20,East,Pennsylvania,Philadelphia,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.47240000000002,2024,11,November,86.093,-0.27142857142857146,False,True
2024-11-20,West,California,San Francisco,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3,0.0,8.01,2024,11,November,10.68,0.25,False,False
2024-11-20,West,Washington,Seattle,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.420599999999998,2024,11,November,7.38,0.28999999999999987,False,False
2024-11-20,East,Ohio,Marion,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.824000000000005,2,0.2,9.573599999999994,2024,11,November,31.912000000000003,0.14999999999999988,False,False
2024-11-20,West,Washington,Seattle,Office Supplies,Art,Newell 334,119.04,6,0.0,30.9504,2024,11,November,19.84,0.25999999999999995,False,False
2024-11-20,East,New York,New York City,Office Supplies,Art,Newell 335,11.52,4,0.0,3.3408,2024,11,November,2.88,0.29000000000000004,False,False
2024-11-20,West,California,Los Angeles,Office Supplies,Art,Newell 333,19.46,7,0.0,5.0596,2024,11,November,2.7800000000000002,0.25999999999999995,False,False
2024-11-20,East,New York,New York City,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0.0,16.3215,2024,11,November,20.150000000000002,0.27,False,False
2024-11-20,West,Colorado,Aurora,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,0.7,-7.369199999999999,2024,11,November,1.602,-0.7666666666666666,False,False
2024-11-20,West,Colorado,Aurora,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896000000000001,3,0.7,-3.427199999999999,2024,11,November,1.6320000000000003,-0.6999999999999997,False,False
2024-11-20,West,California,San Diego,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.69600000000001,4,0.2,33.636,2024,11,November,22.424000000000003,0.375,False,False
2024-11-20,West,California,San Francisco,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9,0.2,7.559999999999999,2024,11,November,2.688,0.31249999999999994,False,False
2024-11-20,South,Florida,Miami,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88000000000001,4,0.7,-50.304,2024,11,November,15.720000000000002,-0.7999999999999999,False,True
2024-11-20,South,Florida,Miami,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.230000000000002,5,0.7,-5.784000000000001,2024,11,November,1.4460000000000004,-0.7999999999999998,False,False
2024-11-20,West,California,San Diego,Office Supplies,Labels,Avery 485,50.12,4,0.0,23.5564,2024,11,November,12.53,0.47000000000000003,False,False
2024-11-20,East,New York,New York City,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0.0,9.039,2024,11,November,6.55,0.46,False,False
2024-11-20,South,Florida,Miami,Office Supplies,Storage,Crate-A-Files,17.44,2,0.2,1.307999999999999,2024,11,November,8.72,0.07499999999999993,False,False
2024-11-20,East,Ohio,Marion,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",141.552,3,0.2,-26.541000000000004,2024,11,November,47.184,-0.18750000000000003,False,False
2024-11-20,West,Washington,Seattle,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0.0,6.011400000000001,2024,11,November,6.99,0.43000000000000005,False,False
2024-11-20,Central,Texas,Dallas,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.4,55.99859999999995,2024,11,November,239.994,0.11666666666666657,False,False
2024-11-20,West,California,Oakland,Technology,Phones,Gear Head AU3700S Headset,72.74400000000001,7,0.2,-15.458100000000009,2024,11,November,10.392000000000001,-0.21250000000000008,False,False
2024-11-21,West,Nevada,Las Vegas,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.16839999999999,2024,11,November,70.98,0.2899999999999999,False,False
2024-11-21,Central,Texas,Port Arthur,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.01159999999997,2024,11,November,123.0664,-0.3088235294117646,False,True
2024-11-21,East,Ohio,Newark,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.33719999999994,2024,11,November,56.686,-0.02857142857142842,False,False
2024-11-21,South,North Carolina,Monroe,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.771200000000001,2024,11,November,18.176,0.26250000000000007,False,False
2024-11-21,East,Pennsylvania,Philadelphia,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,8,0.4,-480.20320000000027,2024,11,November,156.588,-0.3833333333333336,True,True
2024-11-21,West,Arizona,Phoenix,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.63200000000006,6,0.2,28.49279999999999,2024,11,November,54.27200000000001,0.08749999999999995,False,False
2024-11-21,Central,Indiana,Lawrence,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,5,0.0,5.135000000000001,2024,11,November,3.95,0.26,False,False
2024-11-21,Central,Texas,Fort Worth,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.587999999999997,3,0.8,-67.61700000000002,2024,11,November,8.196,-2.750000000000001,False,True
2024-11-21,Central,Texas,Fort Worth,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7347999999999992,2024,11,November,2.672,0.13749999999999984,False,False
2024-11-21,Central,Indiana,Lawrence,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.92,6,0.0,4.914,2024,11,November,1.82,0.44999999999999996,False,False
2024-11-21,Central,Texas,Fort Worth,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.6959999999999995,2,0.8,-2.5440000000000005,2024,11,November,0.8479999999999998,-1.5000000000000007,False,False
2024-11-21,Central,Texas,Fort Worth,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.979999999999999,5,0.8,-13.167000000000002,2024,11,November,1.5959999999999996,-1.6500000000000006,False,False
2024-11-21,West,Nevada,Las Vegas,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",66.048,4,0.2,23.1168,2024,11,November,16.512,0.35000000000000003,False,False
2024-11-21,Central,Texas,Port Arthur,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,0.2,3.9474,2024,11,November,5.848,0.3375,False,False
2024-11-21,West,Arizona,Phoenix,Office Supplies,Labels,Avery 506,16.520000000000003,5,0.2,5.368999999999998,2024,11,November,3.3040000000000007,0.32499999999999984,False,False
2024-11-21,East,Ohio,Newark,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.771500000000001,2024,11,November,3.176,-0.23750000000000004,False,False
2024-11-21,Central,Indiana,Lawrence,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,3,0.0,165.28680000000003,2024,11,November,131.18,0.42000000000000004,False,True
2024-11-21,West,Arizona,Phoenix,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2,0.2,-1.4590000000000014,2024,11,November,11.672,-0.06250000000000006,False,False
2024-11-21,Central,Texas,Port Arthur,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997,2024,11,November,439.992,0.375,False,True
2024-11-21,Central,Indiana,Lawrence,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,2,0.0,22.65300000000001,2024,11,November,41.95,0.2700000000000001,False,False
2024-11-21,East,Pennsylvania,Philadelphia,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,5,0.4,-24.043499999999995,2024,11,November,22.194,-0.21666666666666662,False,False
2024-11-22,Central,Texas,San Antonio,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,2,0.3,-32.52260000000001,2024,11,November,103.481,-0.1571428571428572,False,False
2024-11-22,Central,Texas,Fort Worth,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",68.80999999999999,5,0.8,-123.858,2024,11,November,13.761999999999997,-1.8000000000000003,False,True
2024-11-22,East,Massachusetts,Cambridge,Office Supplies,Art,Newell 341,17.12,4,0.0,4.964799999999999,2024,11,November,4.28,0.2899999999999999,False,False
2024-11-22,Central,Texas,Fort Worth,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,2.544,3,0.8,-3.8160000000000016,2024,11,November,0.848,-1.5000000000000007,False,False
2024-11-22,East,Pennsylvania,Philadelphia,Office Supplies,Binders,GBC Durable Plastic Covers,11.610000000000005,2,0.7,-9.288,2024,11,November,5.805000000000002,-0.7999999999999997,False,False
2024-11-22,South,Tennessee,Memphis,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.9460000000000006,2,0.7,-2.0622,2024,11,November,1.4730000000000003,-0.6999999999999997,False,False
2024-11-22,South,Tennessee,Memphis,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.104000000000006,6,0.2,18.597599999999996,2024,11,November,9.184000000000001,0.3374999999999999,False,False
2024-11-22,West,California,Los Angeles,Office Supplies,Paper,Xerox 1887,37.94,2,0.0,18.2112,2024,11,November,18.97,0.4800000000000001,False,False
2024-11-22,East,Massachusetts,Cambridge,Office Supplies,Paper,Xerox 1936,59.94,3,0.0,28.1718,2024,11,November,19.98,0.47000000000000003,False,False
2024-11-22,West,California,Los Angeles,Office Supplies,Paper,Xerox 1971,42.8,10,0.0,19.26,2024,11,November,4.279999999999999,0.45000000000000007,False,False
2024-11-22,East,Massachusetts,Quincy,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.021800000000001,2024,11,November,4.9799999999999995,0.4700000000000001,False,False
2024-11-22,West,California,Los Angeles,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0.0,10.089,2024,11,November,11.21,0.3,False,False
2024-11-22,Central,Texas,Frisco,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.168000000000003,4,0.2,-1.3583999999999987,2024,11,November,6.792000000000001,-0.04999999999999995,False,False
2024-11-22,South,Florida,Hialeah,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,32.985,3,0.5,-1.9791000000000023,2024,11,November,10.995,-0.060000000000000074,False,False
2024-11-23,East,New Jersey,Morristown,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0.0,735.0336,2024,11,November,328.14,0.28,True,True
2024-11-23,East,Delaware,Wilmington,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,4,0.0,5.6416,2024,11,November,3.28,0.43000000000000005,False,False
2024-11-23,East,New Jersey,Morristown,Office Supplies,Art,Newell 315,17.94,3,0.0,4.485,2024,11,November,5.98,0.25,False,False
2024-11-23,Central,Texas,San Antonio,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.911999999999995,2,0.8,-40.65040000000002,2024,11,November,11.955999999999998,-1.700000000000001,False,True
2024-11-23,East,Delaware,Wilmington,Office Supplies,Envelopes,Staple envelope,16.56,2,0.0,7.783199999999999,2024,11,November,8.28,0.47,False,False
2024-11-23,Central,Texas,San Antonio,Office Supplies,Paper,Xerox 1915,335.52,4,0.2,117.432,2024,11,November,83.88,0.35000000000000003,False,True
2024-11-23,East,Delaware,Wilmington,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,6,0.0,20.727,2024,11,November,7.3500000000000005,0.47,False,False
2024-11-23,East,Delaware,Wilmington,Office Supplies,Paper,Xerox 226,38.88,6,0.0,18.6624,2024,11,November,6.48,0.48000000000000004,False,False
2024-11-23,Central,Texas,San Antonio,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,2,0.2,2.367399999999999,2024,11,November,13.528,0.08749999999999997,False,False
2024-11-23,East,Delaware,Wilmington,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.31419999999997,2024,11,November,153.99,0.28999999999999987,False,True
2024-11-24,West,California,Los Angeles,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.76,4,0.0,22.33280000000001,2024,11,November,19.94,0.2800000000000001,False,False
2024-11-24,West,California,Los Angeles,Office Supplies,Art,Prang Colored Pencils,14.7,5,0.0,6.615,2024,11,November,2.94,0.45,False,False
2024-11-24,West,California,Los Angeles,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",25.824,6,0.2,9.3612,2024,11,November,4.304,0.3625,False,False
2024-11-24,West,California,Los Angeles,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,8,0.2,29.7024,2024,11,November,11.424,0.325,False,False
2024-11-24,West,California,Los Angeles,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.168,2,0.2,0.99,2024,11,November,1.584,0.3125,False,False
2024-11-24,West,California,Los Angeles,Office Supplies,Paper,Xerox 1919,368.91,9,0.0,180.7659,2024,11,November,40.99,0.48999999999999994,False,True
2024-11-24,West,California,Los Angeles,Office Supplies,Paper,Xerox 225,19.44,3,0.0,9.3312,2024,11,November,6.48,0.48000000000000004,False,False
2024-11-24,West,California,Los Angeles,Office Supplies,Paper,Xerox 1943,146.73,3,0.0,68.9631,2024,11,November,48.91,0.47000000000000003,False,False
2024-11-24,West,California,Los Angeles,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,0.0,54.58320000000002,2024,11,November,64.98,0.12000000000000004,False,False
2024-11-24,West,California,Los Angeles,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",13.98,2,0.0,6.151200000000001,2024,11,November,6.99,0.44000000000000006,False,False
2024-11-25,South,North Carolina,Wilmington,Office Supplies,Art,Newell 349,13.12,5,0.2,1.4759999999999982,2024,11,November,2.6239999999999997,0.11249999999999986,False,False
2024-11-26,South,Tennessee,Jackson,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472,11,0.2,190.42980000000009,2024,11,November,62.952,0.27500000000000013,True,True
2024-11-26,East,Massachusetts,Leominster,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0.0,6.9231,2024,11,November,4.91,0.47,False,False
2024-11-26,East,Massachusetts,Leominster,Office Supplies,Binders,Aluminum Screw Posts,61.04,4,0.0,30.52,2024,11,November,15.26,0.5,False,False
2024-11-26,East,Massachusetts,Leominster,Office Supplies,Paper,Loose Memo Sheets,10.95,3,0.0,5.1465,2024,11,November,3.65,0.47,False,False
2024-11-26,East,Massachusetts,Leominster,Office Supplies,Storage,"Tennsco Lockers, Sand",104.9,5,0.0,25.176,2024,11,November,20.98,0.23999999999999996,False,False
2024-11-26,Central,Missouri,Springfield,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0.0,233.9961,2024,11,November,599.99,0.39,True,True
2024-11-27,East,Massachusetts,Everett,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0.0,32.4862,2024,11,November,170.98,0.19,False,False
2024-11-27,West,California,Lake Elsinore,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.74500000000002,2024,11,November,56.784000000000006,0.06250000000000007,False,False
2024-11-27,East,Massachusetts,Everett,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0.0,4.676399999999999,2024,11,November,12.99,0.11999999999999998,False,False
2024-11-27,South,Florida,Pembroke Pines,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,0.45,-157.00949999999995,2024,11,November,125.15249999999999,-0.41818181818181804,False,True
2024-11-27,East,Massachusetts,Everett,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0.0,2024,11,November,111.517,0.0,False,False
2024-11-27,East,New York,New York City,Office Supplies,Art,Peel-Off China Markers,29.79,3,0.0,12.5118,2024,11,November,9.93,0.42,False,False
2024-11-27,South,Arkansas,Fayetteville,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576,2024,11,November,3.12,0.48999999999999994,False,False
2024-11-27,West,California,Los Angeles,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3,0.0,53.49539999999999,2024,11,November,37.94,0.4699999999999999,False,False
2024-11-27,East,Massachusetts,Everett,Office Supplies,Paper,Xerox 1977,40.08,6,0.0,19.2384,2024,11,November,6.68,0.48,False,False
2024-11-27,East,Massachusetts,Everett,Office Supplies,Paper,Xerox 1884,59.94,3,0.0,28.1718,2024,11,November,19.98,0.47000000000000003,False,False
2024-11-27,East,Massachusetts,Everett,Office Supplies,Paper,Xerox 197,154.9,5,0.0,69.705,2024,11,November,30.98,0.44999999999999996,False,False
2024-11-27,West,California,Los Angeles,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0.0,22.6737,2024,11,November,35.99,0.21,False,False
2024-11-27,East,Delaware,Newark,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,3,0.0,7.347900000000003,2024,11,November,34.99,0.07000000000000002,False,False
2024-11-27,South,Florida,Pembroke Pines,Technology,Accessories,Logitech Media Keyboard K200,83.97600000000001,3,0.2,-1.049700000000005,2024,11,November,27.992000000000004,-0.012500000000000058,False,False
2024-11-27,East,Massachusetts,Everett,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0.0,88.39320000000001,2024,11,November,129.99,0.34,False,True
2024-11-27,East,Delaware,Newark,Technology,Phones,Apple EarPods with Remote and Mic,83.97,3,0.0,23.5116,2024,11,November,27.99,0.28,False,False
2024-11-27,East,Pennsylvania,Philadelphia,Technology,Phones,LG Exalt,748.7520000000001,8,0.4,-162.22960000000006,2024,11,November,93.59400000000001,-0.21666666666666673,True,True
2024-11-28,East,New York,New York City,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16,3,0.0,27.9456,2024,11,November,22.72,0.41000000000000003,False,False
2024-11-28,Central,Illinois,Chicago,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.492399999999998,2024,11,November,1.3479999999999999,-0.6999999999999998,False,False
2024-11-28,East,Ohio,Columbus,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5,0.2,9.778999999999996,2024,11,November,14.224,0.13749999999999993,False,False
2024-11-28,East,New York,Freeport,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59000000000003,3,0.0,64.518,2024,11,November,107.53000000000002,0.19999999999999998,False,False
2024-11-28,Central,Illinois,Champaign,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,5,0.6,-182.35200000000003,2024,11,November,30.392000000000003,-1.2000000000000002,False,True
2024-11-28,West,California,San Francisco,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0.0,15.3952,2024,11,November,11.32,0.34,False,False
2024-11-28,West,New Mexico,Las Cruces,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2,0.0,3.4776,2024,11,November,4.14,0.42,False,False
2024-11-28,East,New York,New York City,Office Supplies,Envelopes,Staple envelope,62.24,8,0.0,29.2528,2024,11,November,7.78,0.47,False,False
2024-11-28,East,Ohio,Columbus,Office Supplies,Fasteners,Staples,3.008,2,0.2,0.5639999999999998,2024,11,November,1.504,0.18749999999999994,False,False
2024-11-28,Central,Texas,Austin,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432,2024,11,November,83.88,0.35000000000000003,False,True
2024-11-28,Central,Illinois,Chicago,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.043999999999997,2024,11,November,10.784,0.07499999999999994,False,False
2024-11-28,Central,Illinois,Chicago,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,2024,11,November,41.184,-0.23750000000000002,False,False
2024-11-28,Central,Illinois,Chicago,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.691599999999966,2024,11,November,107.984,0.08749999999999995,True,False
2024-11-29,Central,Michigan,Detroit,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.91,9,0.0,121.76009999999994,2024,11,November,122.99000000000001,0.10999999999999993,True,True
2024-11-29,Central,Michigan,Dearborn,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0.0,87.56839999999997,2024,11,November,150.98,0.2899999999999999,False,True
2024-11-29,Central,Michigan,Dearborn,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1,178.901,2024,11,November,111.042,0.32222222222222224,True,True
2024-11-29,West,California,Santa Ana,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764000000000005,2024,11,November,28.15,0.2800000000000001,False,False
2024-11-29,Central,Michigan,Dearborn,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,9,0.0,46.92779999999998,2024,11,November,17.98,0.2899999999999999,False,False
2024-11-29,Central,Texas,Allen,Office Supplies,Binders,GBC Imprintable Covers,8.783999999999999,4,0.8,-13.615200000000002,2024,11,November,2.1959999999999997,-1.5500000000000003,False,False
2024-11-29,West,California,San Francisco,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.304,1,0.2,1.5602,2024,11,November,4.304,0.3625,False,False
2024-11-29,Central,Michigan,Detroit,Office Supplies,Paper,Easy-staple paper,19.92,4,0.0,9.3624,2024,11,November,4.98,0.4699999999999999,False,False
2024-11-29,Central,Michigan,Dearborn,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0.0,130.87,2024,11,November,130.87,0.25,True,True
2024-11-29,Central,Texas,Allen,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.268500000000003,2024,11,November,7.16,-0.01250000000000014,False,False
2024-11-30,East,New York,New York City,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.4080000000001,12,0.2,42.58800000000002,2024,11,November,56.78400000000001,0.06250000000000003,True,False
2024-11-30,South,North Carolina,Durham,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,25.180800000000005,2024,11,November,167.872,0.07500000000000001,False,False
2024-11-30,South,North Carolina,Jacksonville,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.0679999999999996,2024,11,November,8.544,0.06249999999999997,False,False
2024-11-30,West,Nevada,Las Vegas,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.145599999999995,2024,11,November,20.24,0.36,False,False
2024-11-30,South,North Carolina,Durham,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,3,0.2,9.835199999999992,2024,11,November,32.784,0.09999999999999991,False,False
2024-11-30,Central,Texas,Austin,Office Supplies,Binders,GBC Instant Report Kit,3.881999999999999,3,0.8,-5.823,2024,11,November,1.2939999999999996,-1.5000000000000007,False,False
2024-11-30,South,North Carolina,Durham,Office Supplies,Binders,Avery Durable Binders,6.048000000000001,7,0.7,-4.233600000000001,2024,11,November,0.8640000000000001,-0.7000000000000001,False,False
